"","@ in URLs","Attachments","Css","Encoding","External Resources","Flash content","HTML content","Html Form","Html iFrame","IPs in URLs","Javascript","Phishy","URLs"
"583","False","0","0","none","0","False","True","False","False","False","0","True","2"
"584","False","0","0","none","0","False","True","False","False","False","0","True","2"
"585","False","0","0","none","0","False","True","False","False","False","0","True","2"
"586","False","0","0","none","0","False","True","False","False","False","0","True","2"
"587","False","0","0","none","0","False","True","False","False","False","0","True","2"
"588","False","0","0","none","0","False","True","False","False","False","0","True","2"
"589","False","0","0","none","0","False","True","False","False","False","0","True","2"
"590","False","0","0","none","0","False","True","False","False","False","0","True","2"
"591","False","0","0","none","0","False","True","False","False","False","0","True","2"
"592","False","0","0","none","0","False","True","False","False","False","0","True","2"
"593","False","0","0","none","0","False","True","False","False","False","0","True","2"
"594","False","0","0","none","0","False","True","False","False","False","0","True","2"
"595","False","0","0","none","0","False","True","False","False","False","0","True","2"
"596","False","0","0","none","0","False","True","False","False","False","0","True","2"
"597","False","0","0","none","0","False","True","False","False","False","0","True","2"
"598","False","0","0","none","0","False","True","False","False","False","0","True","2"
"599","False","0","0","none","0","False","True","False","False","False","0","True","2"
"600","False","0","0","none","0","False","True","False","False","False","0","True","2"
"601","False","0","0","none","0","False","True","False","False","False","0","True","2"
"602","False","0","0","none","0","False","True","False","False","False","0","True","2"
"603","False","0","0","none","0","False","True","False","False","False","0","True","2"
"604","False","0","0","none","0","False","True","False","False","False","0","True","2"
"605","False","0","0","none","0","False","True","False","False","False","0","True","2"
"606","False","0","0","none","0","False","True","False","False","False","0","True","2"
"607","False","0","0","none","0","False","True","False","False","False","0","True","2"
"608","False","0","0","none","0","False","True","False","False","False","0","True","2"
"609","False","0","0","none","0","False","True","False","False","False","0","True","2"
"610","False","0","0","none","0","False","True","False","False","False","0","True","2"
"611","False","0","0","none","0","False","True","False","False","False","0","True","2"
"612","False","0","0","none","0","False","True","False","False","False","0","True","2"
"613","False","0","0","none","0","False","True","False","False","False","0","True","2"
"614","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"615","False","0","0","none","0","False","True","False","False","False","0","True","2"
"616","False","0","0","none","0","False","True","False","False","False","0","True","2"
"617","False","0","0","none","0","False","True","False","False","False","0","True","2"
"618","False","0","0","none","0","False","True","False","False","False","0","True","2"
"619","False","0","0","none","0","False","True","False","False","False","0","True","2"
"620","False","0","0","none","0","False","True","False","False","False","0","True","2"
"621","False","0","0","none","0","False","True","False","False","False","0","True","2"
"622","False","0","0","none","0","False","True","False","False","False","0","True","2"
"623","False","0","0","none","0","False","True","False","False","False","0","True","2"
"624","False","0","0","none","0","False","True","False","False","False","0","True","2"
"625","False","0","0","none","0","False","True","False","False","False","0","True","2"
"626","False","0","0","none","0","False","True","False","False","False","0","True","2"
"627","False","0","0","none","0","False","True","False","False","False","0","True","2"
"628","False","0","0","none","0","False","True","False","False","False","0","True","4"
"629","False","0","0","none","0","False","True","False","False","False","0","True","2"
"630","False","0","0","none","0","False","True","False","False","False","0","True","2"
"631","False","0","0","none","0","False","True","False","False","False","0","True","2"
"632","False","0","0","none","0","False","True","False","False","False","0","True","2"
"633","False","0","0","none","0","False","True","False","False","False","0","True","2"
"634","False","0","0","none","0","False","True","False","False","False","0","True","2"
"635","False","0","0","none","0","False","True","False","False","False","0","True","2"
"636","False","0","0","none","0","False","True","False","False","False","0","True","2"
"637","False","0","0","none","0","False","True","False","False","False","0","True","2"
"638","False","0","0","none","0","False","True","False","False","False","0","True","2"
"639","False","0","0","none","0","False","True","False","False","False","0","True","2"
"640","False","0","0","none","0","False","True","False","False","False","0","True","2"
"641","False","0","0","none","0","False","True","False","False","False","0","True","2"
"642","False","0","0","none","0","False","True","False","False","False","0","True","2"
"643","False","0","0","none","0","False","True","False","False","False","0","True","2"
"644","False","0","0","none","0","False","True","False","False","False","0","True","2"
"645","False","0","0","none","0","False","True","False","False","False","0","True","2"
"646","False","0","0","none","0","False","True","False","False","False","0","True","2"
"647","False","0","0","none","0","False","True","False","False","False","0","True","2"
"648","False","0","0","none","0","False","True","False","False","False","0","True","2"
"649","False","0","0","none","0","False","True","False","False","False","0","True","2"
"650","False","0","0","none","0","False","True","False","False","False","0","True","2"
"651","False","0","0","none","0","False","True","False","False","False","0","True","2"
"652","False","0","0","none","0","False","True","False","False","False","0","True","2"
"653","False","0","0","none","0","False","True","False","False","False","0","True","2"
"654","False","0","0","none","0","False","True","False","False","False","0","True","2"
"655","False","0","0","none","0","False","True","False","False","False","0","True","2"
"656","False","0","0","none","0","False","True","False","False","False","0","True","2"
"657","False","0","0","none","0","False","True","False","False","False","0","True","2"
"658","False","0","0","none","0","False","True","False","False","False","0","True","2"
"659","False","0","0","none","0","False","True","False","False","False","0","True","2"
"660","False","0","0","none","0","False","True","False","False","False","0","True","2"
"661","False","0","0","none","0","False","True","False","False","False","0","True","2"
"662","False","0","0","none","0","False","True","False","False","False","0","True","2"
"663","False","0","0","none","0","False","True","False","False","False","0","True","2"
"664","False","0","0","none","0","False","True","False","False","False","0","True","2"
"665","False","0","0","none","0","False","True","False","False","False","0","True","2"
"666","False","0","0","none","0","False","True","False","False","False","0","True","2"
"667","False","0","0","none","0","False","True","False","False","False","0","True","2"
"668","False","0","0","none","0","False","True","False","False","False","0","True","2"
"669","False","0","0","none","0","False","True","False","False","False","0","True","2"
"670","False","0","0","none","0","False","True","False","False","False","0","True","2"
"671","False","0","0","none","0","False","True","False","False","False","0","True","2"
"672","False","0","0","none","0","False","True","False","False","False","0","True","2"
"673","False","0","0","none","0","False","True","False","False","False","0","True","2"
"674","False","0","0","none","0","False","True","False","False","False","0","True","2"
"675","False","0","0","none","0","False","True","False","False","False","0","True","2"
"676","False","0","0","none","0","False","True","False","False","False","0","True","2"
"677","False","0","0","none","0","False","True","False","False","False","0","True","2"
"678","False","0","0","none","0","False","True","False","False","False","0","True","2"
"679","False","0","0","7bit","0","False","True","False","False","True","0","True","47"
"680","False","0","0","none","0","False","True","False","False","False","0","True","2"
"681","False","0","0","none","0","False","True","False","False","False","0","True","2"
"682","False","0","0","7bit","0","False","True","False","False","False","0","True","47"
"683","False","0","0","none","0","False","True","False","False","False","0","True","2"
"684","False","0","0","none","0","False","True","False","False","False","0","True","2"
"685","False","0","0","none","0","False","True","False","False","False","0","True","2"
"686","False","0","0","none","0","False","True","False","False","False","0","True","2"
"687","False","0","0","none","0","False","True","False","False","False","0","True","2"
"688","False","0","0","none","0","False","True","False","False","False","0","True","2"
"689","False","0","0","none","0","False","True","False","False","False","0","True","2"
"690","False","0","0","none","0","False","True","False","False","False","0","True","2"
"691","False","0","0","none","0","False","True","False","False","False","0","True","2"
"692","False","0","0","none","0","False","True","False","False","False","0","True","2"
"693","False","0","0","none","0","False","True","False","False","False","0","True","2"
"694","False","0","0","none","0","False","True","False","False","False","0","True","2"
"695","False","0","0","none","0","False","True","False","False","False","0","True","2"
"696","False","0","0","none","0","False","True","False","False","False","0","True","2"
"697","False","0","0","none","0","False","True","False","False","False","0","True","2"
"698","False","0","0","none","0","False","True","False","False","False","0","True","2"
"699","False","0","0","none","0","False","True","False","False","False","0","True","2"
"700","False","0","0","none","0","False","True","False","False","False","0","True","2"
"701","False","0","0","none","0","False","True","False","False","False","0","True","2"
"702","False","0","0","none","0","False","True","False","False","False","0","True","2"
"703","False","0","0","none","0","False","True","False","False","False","0","True","2"
"704","False","0","0","none","0","False","True","False","False","False","0","True","2"
"705","False","0","0","none","0","False","True","False","False","True","0","True","2"
"706","False","0","0","none","0","False","True","False","False","True","0","True","4"
"707","False","0","4","7bit","4","False","True","False","False","False","1","True","13"
"708","False","0","0","7bit","0","False","True","True","False","True","0","True","6"
"709","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"710","False","0","0","8bit","0","False","True","False","False","False","0","True","9"
"711","False","0","0","7bit","0","False","True","True","False","True","0","True","6"
"712","False","0","0","none","0","False","False","False","False","False","0","True","1"
"713","False","0","1","none","0","False","True","False","False","True","1","True","24"
"714","False","0","0","8bit","0","False","True","False","False","False","0","True","15"
"715","False","0","0","none","0","False","True","False","False","True","0","True","9"
"716","False","0","0","8bit","0","False","True","False","False","False","0","True","15"
"717","False","0","0","7bit","0","False","True","False","False","False","0","True","26"
"718","False","0","0","7bit","0","False","True","False","False","False","0","True","26"
"719","False","0","0","8bit","0","False","True","False","False","False","0","True","15"
"720","False","0","0","7bit","0","False","True","False","False","False","0","True","28"
"721","False","0","0","none","0","False","True","False","False","False","0","True","1"
"722","False","0","0","none","0","False","True","False","False","False","0","True","1"
"723","False","0","0","none","0","False","True","False","False","False","0","True","1"
"724","False","0","0","none","0","False","True","False","False","True","0","True","9"
"725","False","0","0","none","0","False","True","False","False","False","0","True","6"
"726","False","0","0","7bit","0","False","True","False","False","False","0","True","26"
"727","False","0","3","none","0","False","True","False","False","False","0","True","5"
"728","False","0","0","7bit","0","False","True","True","False","False","0","True","6"
"729","False","0","0","none","0","False","True","False","False","True","0","True","82"
"730","False","0","0","none","0","False","True","False","False","False","0","True","1"
"731","False","0","0","none","0","False","True","False","False","True","0","True","9"
"732","False","0","0","7bit","0","False","True","False","False","True","0","True","5"
"733","False","0","0","none","0","False","True","False","False","False","0","True","11"
"734","False","0","0","none","0","False","True","False","False","False","0","True","11"
"735","False","0","0","none","0","False","True","False","False","False","0","True","11"
"736","False","0","0","7bit","0","False","True","False","False","True","0","True","28"
"737","False","0","0","none","0","False","True","False","False","False","0","True","1"
"738","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"739","False","0","0","none","0","False","True","False","False","True","0","True","82"
"740","False","0","0","7bit","0","False","True","False","False","True","0","True","5"
"741","False","0","0","none","0","False","True","False","False","True","0","True","9"
"742","False","0","0","none","0","False","True","False","False","False","0","True","1"
"743","False","0","0","none","0","False","True","False","False","False","0","True","1"
"744","False","0","0","none","0","False","True","False","False","True","0","True","82"
"745","False","0","0","none","0","False","True","False","False","False","0","True","2"
"746","False","0","0","none","0","False","True","False","False","True","0","True","9"
"747","False","0","0","none","0","False","True","False","False","True","0","True","1"
"748","False","0","0","none","0","False","True","False","False","False","0","True","24"
"749","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"750","False","0","0","none","0","False","True","False","False","False","0","True","1"
"751","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"752","False","0","0","none","0","False","True","False","False","True","0","True","9"
"753","False","0","0","none","0","False","True","False","False","True","0","True","9"
"754","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"755","False","0","0","none","0","False","True","False","False","True","0","True","3"
"756","False","1","0","none","0","False","True","False","False","False","0","True","10"
"757","False","0","0","none","0","False","True","False","False","False","0","True","1"
"758","False","0","0","none","0","False","True","False","False","False","0","True","1"
"759","False","0","0","7bit","0","False","True","False","False","False","0","True","6"
"760","False","0","0","none","0","False","True","False","False","True","0","True","2"
"761","False","0","0","7bit","0","False","True","False","False","True","0","True","14"
"762","False","0","0","7bit","0","False","True","False","False","True","0","True","3"
"763","False","0","0","none","0","False","True","False","False","False","0","True","21"
"764","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"765","False","0","0","7bit","0","False","False","False","False","False","0","True","4"
"766","False","0","0","none","0","False","True","False","False","False","0","True","1"
"767","False","0","0","none","0","False","True","False","False","False","0","True","7"
"768","False","0","0","7bit","0","False","True","False","False","False","0","True","25"
"769","False","0","1","none","1","False","True","False","False","False","0","True","19"
"770","False","0","0","none","0","False","True","False","False","False","0","True","17"
"771","False","0","0","7bit","0","False","True","False","False","True","0","True","14"
"772","False","0","0","7bit","0","False","True","False","False","True","0","True","18"
"773","False","0","0","none","0","False","True","False","False","False","0","True","1"
"774","False","0","0","none","0","False","True","False","False","False","0","True","1"
"775","False","0","0","7bit","0","False","True","False","False","False","0","True","6"
"776","False","0","0","none","0","False","True","False","False","False","0","True","7"
"777","False","0","0","none","0","False","True","False","False","True","0","True","4"
"778","False","0","0","7bit","0","False","True","False","False","False","0","True","5"
"779","False","0","0","none","0","False","True","False","False","False","0","True","1"
"780","False","0","0","8bit","0","False","True","False","False","False","0","True","12"
"781","False","0","0","7bit","0","False","True","False","False","True","0","True","10"
"782","False","0","0","none","0","False","True","False","False","False","0","True","4"
"783","False","0","0","7bit","0","False","True","False","False","True","0","True","9"
"784","False","0","0","none","0","False","True","False","False","True","0","True","34"
"785","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"786","False","0","0","none","0","False","True","False","False","False","0","True","53"
"787","False","0","0","none","0","False","True","False","False","True","0","True","3"
"788","False","0","0","7bit","0","False","True","True","False","False","0","True","6"
"789","False","0","0","none","0","False","True","False","False","False","0","True","4"
"790","False","0","0","none","0","False","True","False","False","False","0","True","53"
"791","False","0","0","none","0","False","True","False","False","False","0","True","3"
"792","False","0","0","none","0","False","True","False","False","False","0","True","3"
"793","False","0","0","none","0","False","True","False","False","False","0","True","20"
"794","False","0","0","none","0","False","True","False","False","True","0","True","9"
"795","False","0","0","none","0","False","True","False","False","False","0","True","1"
"796","False","0","0","none","0","False","True","False","False","False","0","True","1"
"797","False","0","0","none","0","False","True","False","False","True","0","True","9"
"798","False","0","0","7bit","0","False","True","False","False","True","0","True","9"
"799","False","0","0","none","0","False","True","False","False","True","0","True","16"
"800","False","0","0","none","0","False","True","False","False","True","0","True","9"
"801","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60"
"802","False","0","0","none","0","False","True","False","False","False","0","True","3"
"803","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60"
"804","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60"
"805","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60"
"806","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60"
"807","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60"
"808","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60"
"809","False","0","0","7bit","0","False","True","False","False","False","0","True","26"
"810","False","0","0","7bit","0","False","True","False","False","True","0","True","3"
"811","False","0","0","none","0","False","True","False","False","True","0","True","9"
"812","False","0","0","none","0","False","True","False","False","True","0","True","9"
"813","False","0","0","none","0","False","True","False","False","False","0","True","1"
"814","False","0","5","7bit","1","False","True","False","False","False","1","True","4"
"815","False","0","0","none","0","False","True","False","False","False","0","True","3"
"816","False","0","0","none","0","False","True","False","False","False","0","True","3"
"817","False","0","0","none","0","False","True","False","False","False","0","True","3"
"818","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"819","False","0","0","none","0","False","True","False","False","True","0","True","3"
"820","False","0","0","none","0","False","True","False","False","True","0","True","3"
"821","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"822","False","0","0","none","0","False","True","False","False","True","0","True","4"
"823","False","0","0","none","0","False","True","False","False","False","0","True","2"
"824","False","0","4","7bit","4","False","True","False","False","False","1","True","13"
"825","False","0","0","none","0","False","True","False","False","False","0","True","1"
"826","False","0","0","none","0","False","True","False","False","False","0","True","1"
"827","False","0","0","none","0","False","True","False","False","True","0","True","9"
"828","False","0","0","7bit","0","False","True","False","False","False","0","True","13"
"829","False","0","0","none","0","False","True","False","False","True","0","True","16"
"830","False","0","0","none","0","False","True","False","False","False","0","True","3"
"831","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"832","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"833","False","0","0","none","0","False","True","False","False","True","0","True","9"
"834","False","0","0","none","0","False","True","False","False","False","0","True","1"
"835","False","0","0","none","0","False","True","False","False","True","0","True","8"
"836","False","0","0","none","0","False","True","False","False","True","0","True","3"
"837","False","0","0","none","0","False","True","False","False","True","0","True","3"
"838","False","0","0","none","0","False","True","False","False","True","0","True","9"
"839","False","0","0","none","0","False","True","False","False","True","0","True","9"
"840","False","0","0","none","0","False","True","False","False","True","0","True","9"
"841","False","0","0","none","0","False","True","False","False","True","0","True","9"
"842","False","0","0","none","0","False","True","False","False","False","0","True","1"
"843","False","0","0","none","0","False","True","False","False","True","0","True","3"
"844","False","0","0","none","0","False","True","False","False","True","0","True","9"
"845","False","0","0","7bit","0","False","True","False","False","False","0","True","21"
"846","False","0","0","7bit","0","False","True","False","False","False","0","True","15"
"847","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60"
"848","False","0","0","none","0","False","True","False","False","True","0","True","3"
"849","False","0","0","none","0","False","True","False","False","True","0","True","2"
"850","False","0","1","7bit","0","False","True","False","False","False","0","True","5"
"851","False","0","0","none","0","False","True","False","False","True","0","True","45"
"852","False","0","1","none","0","False","True","False","False","False","0","True","5"
"853","False","0","1","none","0","False","True","False","False","False","0","True","5"
"854","False","0","0","8bit","0","False","True","False","False","False","0","True","15"
"855","False","0","0","8bit","0","False","True","False","False","False","0","True","15"
"856","False","0","1","7bit","0","False","True","False","False","False","0","True","5"
"857","False","0","0","none","0","False","True","False","False","False","0","True","13"
"858","False","0","0","none","0","False","True","False","False","False","0","True","4"
"859","False","0","0","none","0","False","True","False","False","False","0","True","4"
"860","False","0","0","none","0","False","True","False","False","False","0","True","4"
"861","False","0","0","none","0","False","True","False","False","False","0","True","4"
"862","False","0","0","7bit","0","False","True","False","False","True","0","True","13"
"863","False","0","0","none","0","False","True","False","False","True","0","True","4"
"864","False","0","0","none","0","False","True","False","False","False","0","True","2"
"865","False","0","0","none","0","False","True","False","False","False","0","True","1"
"866","False","0","0","none","0","False","True","False","False","False","0","True","2"
"867","False","0","0","none","0","False","True","False","False","False","0","True","2"
"868","False","0","0","none","0","False","True","False","False","False","0","True","1"
"869","False","0","0","none","0","False","True","False","False","False","0","True","2"
"870","False","0","0","none","0","False","True","False","False","False","0","True","2"
"871","False","0","0","none","0","False","True","False","False","False","0","True","2"
"872","False","0","0","none","0","False","True","False","False","True","0","True","2"
"873","False","0","0","7bit","0","False","True","False","False","True","1","True","51"
"874","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60"
"875","False","0","0","none","0","False","True","False","False","False","0","True","2"
"876","False","0","0","none","0","False","True","False","False","True","0","True","9"
"877","False","0","0","none","0","False","True","False","False","True","0","True","48"
"878","False","0","0","none","0","False","True","False","False","True","0","True","9"
"879","False","0","0","none","0","False","True","False","False","True","0","True","9"
"880","False","0","0","none","0","False","True","False","False","True","0","True","9"
"881","False","0","0","none","0","False","True","False","False","True","0","True","2"
"882","False","1","0","none","0","False","True","False","False","False","0","True","0"
"883","False","0","0","none","0","False","True","False","False","False","0","True","1"
"884","False","0","0","none","0","False","True","False","False","True","0","True","4"
"885","False","0","0","none","0","False","True","False","False","False","0","True","48"
"886","False","0","0","none","0","False","True","False","False","True","0","True","11"
"887","False","0","0","none","0","False","True","False","False","True","0","True","4"
"888","False","0","0","none","0","False","True","False","False","False","0","True","59"
"889","False","0","0","none","0","False","True","False","False","False","0","True","4"
"890","False","0","0","none","0","False","True","False","False","False","0","True","4"
"891","False","0","0","none","0","False","True","False","False","False","0","True","4"
"892","False","0","0","none","0","False","True","True","False","False","0","True","7"
"893","False","0","0","8bit","0","False","True","False","False","False","0","True","3"
"894","False","0","0","none","0","False","True","False","False","True","0","True","1"
"895","False","0","0","none","0","False","True","False","False","True","0","True","60"
"896","False","0","0","none","0","False","True","False","False","False","0","True","44"
"897","False","0","0","none","0","False","True","False","False","False","0","True","44"
"898","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"899","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","2"
"900","False","0","0","none","0","False","True","False","False","False","0","True","48"
"901","False","0","0","none","0","False","True","False","False","False","0","True","1"
"902","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"903","False","0","0","none","0","False","True","False","False","False","0","True","1"
"904","False","0","0","7bit","0","False","True","False","False","True","2","True","24"
"905","False","0","0","none","0","False","True","False","False","False","2","True","6"
"906","False","0","5","7bit","1","False","True","False","False","False","1","True","4"
"907","False","0","0","none","0","False","True","False","False","False","0","True","4"
"908","False","0","0","none","0","False","True","False","False","False","0","True","1"
"909","False","0","0","7bit","0","False","True","False","False","False","0","True","7"
"910","False","0","0","none","0","False","True","False","False","False","0","True","6"
"911","False","0","0","none","0","False","True","False","False","True","0","True","9"
"912","False","0","0","none","0","False","True","False","False","False","0","True","1"
"913","False","0","0","none","0","False","True","False","False","False","0","True","1"
"914","False","0","0","7bit","0","False","True","False","False","False","1","True","51"
"915","False","0","0","none","0","False","True","False","False","True","0","True","9"
"916","False","0","0","none","0","False","True","False","False","False","1","True","6"
"917","False","0","0","7bit","0","False","True","False","False","True","0","True","5"
"918","False","0","0","none","0","False","True","False","False","False","0","True","2"
"919","False","0","0","none","0","False","True","False","False","True","0","True","2"
"920","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"921","False","0","0","none","0","False","True","False","False","False","0","True","1"
"922","False","0","0","none","0","False","True","False","False","False","0","True","4"
"923","False","0","0","none","0","False","True","True","False","False","0","True","5"
"924","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"925","False","0","0","none","0","False","True","False","False","True","0","True","2"
"926","False","0","0","7bit","0","False","True","False","False","False","0","True","5"
"927","False","0","0","8bit\r\n","0","False","True","False","False","False","0","True","8"
"928","False","0","0","none","0","False","True","False","False","True","0","True","60"
"929","False","0","0","none","0","False","True","False","False","True","0","True","9"
"930","False","0","0","none","0","False","True","False","False","False","0","True","6"
"931","False","0","0","8bit","0","False","True","False","False","False","0","True","3"
"932","False","0","0","8bit","0","False","True","False","False","False","0","True","3"
"933","False","0","0","8bit","0","False","True","False","False","False","0","True","3"
"934","False","0","0","7bit","0","False","True","False","False","True","0","True","5"
"935","False","0","0","7bit","0","False","True","False","False","False","1","True","51"
"936","False","0","0","7bit","0","False","True","False","False","False","0","True","12"
"937","False","0","0","none","0","False","True","False","False","True","0","True","19"
"938","False","0","0","none","0","False","True","False","False","True","0","True","4"
"939","False","0","0","none","0","False","True","False","False","True","0","True","4"
"940","False","0","0","8bit","0","False","True","False","False","False","0","True","13"
"941","False","0","0","7bit","0","False","True","False","False","False","1","True","51"
"942","False","0","0","none","0","False","True","False","False","True","0","True","60"
"943","False","0","0","7bit","0","False","True","False","False","False","1","True","51"
"944","False","0","0","none","0","False","True","False","False","False","0","True","2"
"945","False","0","0","7bit","0","False","True","False","False","False","0","True","5"
"946","False","0","0","none","0","False","True","False","False","True","0","True","12"
"947","False","0","0","none","0","False","True","False","False","False","0","True","5"
"948","False","0","0","none","0","False","True","False","False","False","0","True","5"
"949","False","0","0","none","0","False","True","False","False","False","0","True","5"
"950","False","0","0","7bit","0","False","True","False","False","True","1","True","21"
"951","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"952","False","0","0","none","0","False","True","False","False","True","0","True","10"
"953","False","0","0","none","0","False","True","False","False","True","0","True","10"
"954","False","0","0","7bit","0","False","True","False","False","False","0","True","53"
"955","False","0","0","8bit\r\n","0","False","True","False","False","False","0","True","8"
"956","False","0","0","none","0","False","True","False","False","False","0","True","2"
"957","False","0","0","none","0","False","True","False","False","False","0","True","5"
"958","False","0","0","none","0","False","True","False","False","False","0","True","5"
"959","False","0","0","8bit\r\n","0","False","True","False","False","False","0","True","8"
"960","False","0","0","7bit","0","False","True","False","False","False","0","True","11"
"961","False","0","0","8bit","0","False","True","False","False","False","0","True","4"
"962","False","0","0","none","0","False","True","False","False","False","0","True","11"
"963","False","0","0","none","0","False","True","False","False","False","0","True","11"
"964","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"965","False","0","0","7bit","0","False","True","False","False","False","1","True","51"
"966","False","0","0","none","0","False","True","False","False","False","0","True","11"
"967","False","0","0","none","0","False","True","False","False","False","0","True","11"
"968","False","0","0","8bit","0","False","True","False","False","False","0","True","4"
"969","False","0","0","none","0","False","True","False","False","False","0","True","1"
"970","False","0","0","none","0","False","True","False","False","False","0","True","19"
"971","False","0","0","none","0","False","True","False","False","False","0","True","1"
"972","False","0","0","none","0","False","True","False","False","True","0","True","10"
"973","False","0","0","none","0","False","True","False","False","True","0","True","10"
"974","False","0","0","none","0","False","True","False","False","True","0","True","10"
"975","False","0","0","7bit","0","False","True","False","False","True","0","True","53"
"976","False","0","0","none","0","False","True","False","False","False","0","True","49"
"977","False","0","0","none","0","False","True","True","False","False","0","True","7"
"978","False","0","0","none","0","False","True","False","False","True","0","True","19"
"979","False","0","0","none","0","False","True","True","False","False","0","True","7"
"980","False","0","0","8bit\r\n","0","False","True","False","False","False","0","True","8"
"981","False","0","0","7bit","0","False","True","False","False","False","0","True","7"
"982","False","0","0","7bit","0","False","True","False","False","False","1","True","51"
"983","False","0","0","8bit","0","False","True","False","False","False","0","True","4"
"984","False","0","0","none","0","False","True","False","False","False","1","True","6"
"985","False","0","0","none","0","False","True","False","False","False","0","True","1"
"986","False","0","0","7bit","0","False","True","False","False","True","0","True","15"
"987","False","0","0","none","0","False","True","False","False","False","0","True","2"
"988","False","0","0","none","0","False","True","False","False","False","0","True","1"
"989","False","0","0","7bit","0","False","True","False","False","False","0","True","64"
"990","False","0","0","8bit","0","False","True","False","False","True","0","True","16"
"991","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"992","False","0","0","none","0","False","True","False","False","True","0","True","4"
"993","False","0","0","7bit","0","False","True","False","False","False","0","True","7"
"994","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"995","False","0","0","8bit\r\n","0","False","True","False","False","False","3","True","60"
"996","False","0","0","none","0","False","True","True","False","True","0","True","9"
"997","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"998","False","0","0","none","0","False","True","False","False","False","0","True","81"
"999","False","0","0","none","0","False","True","False","False","False","2","True","6"
"1000","False","0","0","none","0","False","True","False","False","False","0","True","37"
"1001","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1002","False","0","0","none","0","False","True","True","False","True","0","True","9"
"1003","False","0","0","7bit","0","False","True","False","False","True","0","True","36"
"1004","False","0","0","7bit","0","False","True","False","False","True","0","True","18"
"1005","False","0","0","none","0","False","True","True","False","True","0","True","9"
"1006","False","0","0","7bit","0","False","True","False","False","True","0","True","36"
"1007","False","0","0","7bit","0","True","True","False","False","False","0","True","44"
"1008","False","0","0","none","0","False","True","True","False","True","0","True","9"
"1009","False","0","0","none","0","False","True","False","False","False","0","True","48"
"1010","False","0","0","none","0","False","True","False","False","False","0","True","48"
"1011","False","0","0","none","0","False","True","False","False","False","0","True","48"
"1012","False","0","0","none","0","False","True","False","False","False","0","True","4"
"1013","False","0","0","none","0","False","True","False","False","True","0","True","4"
"1014","False","0","0","8bit","0","False","True","False","False","False","0","True","16"
"1015","False","0","5","7bit","5","False","True","False","False","True","1","True","11"
"1016","False","0","0","none","0","False","True","False","False","False","0","True","5"
"1017","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1018","False","0","0","none","0","False","True","True","False","False","0","True","13"
"1019","False","0","0","none","0","False","True","False","False","True","0","True","19"
"1020","False","0","0","none","0","False","True","False","False","True","0","True","3"
"1021","False","0","0","none","0","False","True","False","False","False","0","True","5"
"1022","False","0","0","7bit","0","False","True","False","False","False","0","True","53"
"1023","False","0","0","none","0","False","True","False","False","False","0","True","10"
"1024","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1025","False","0","0","none","0","False","True","False","False","False","0","True","44"
"1026","False","0","0","7bit","0","False","True","False","False","True","2","True","7"
"1027","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1028","False","0","0","7bit","0","False","True","False","False","True","2","True","7"
"1029","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1030","False","0","0","7bit","0","False","True","False","False","False","0","True","27"
"1031","False","0","0","7bit","0","True","True","False","False","False","0","True","11"
"1032","False","0","0","none","0","False","True","True","False","True","0","True","9"
"1033","False","0","0","7bit","0","False","True","False","False","True","0","True","48"
"1034","False","0","0","7bit","0","False","True","False","False","True","2","True","7"
